scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	all_moral_scores	human_score
5	10	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		4	As a 22-year-old male who speaks English at home and identifies as Catholic, he may be influenced by his faith and cultural values. His moderate political views (5 on a 1-9 scale) suggest he may prioritize fairness and justice. He may struggle with the moral dilemma.	[4]	4.0
5	11	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5	As a 39-year-old female who speaks English at home and is agnostic, she may prioritize practicality and efficiency. Her Latino background and liberal leanings might lead her to consider the greater good and the lives of the four people stranded.	[5]	6.0
5	12	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		4	As a 37-year-old Salvadoran woman who speaks English at home and lives in a mid-sized city, she may be influenced by her cultural and linguistic background, as well as her moderate political views, to consider the moral implications of the situation.	[4]	6.0
5	13	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		7	As a Catholic Latina woman, I believe in preserving human life and would prioritize saving the four people over the one who can get off. This decision aligns with Catholic teachings on the value of human life.	[7]	4.0

5	15	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6	As a 19-year-old female who speaks English at home and identifies as atheist, she may prioritize rational decision-making over emotional considerations. She may view the scenario as a utilitarian dilemma, where the greater good is saving four lives.	[6]	4.0
5	16	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5	As a 38-year-old Latina woman with a moderate political stance, she may prioritize practical solutions over emotional decisions, considering the greater good and the lives of four people over one.	[5]	4.0
5	17	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		4	As a 26-year-old male, born in the US, with Mexican parents, and identifying as Latino, this person's cultural background and liberal values may influence their moral judgment. They may prioritize saving lives over individual sacrifice.	[4]	4.0
5	18	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6	As a 20-year-old female who speaks English at home and identifies as Catholic, she may prioritize saving lives and following moral principles, such as the value of human life, over personal sacrifice.	[6]	5.0
5	19	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		4	As a 28-year-old male born in the US, with a Catholic upbringing and conservative views, this person may prioritize preserving human life and following moral principles, even if it means sacrificing one person to save others.	[4]	4.0
11	1	Effron	Complimented coworkers on their clothing and appearance	orig		5	As a male who identifies as moderately conservative, he may be more likely to view compliments as a normal social interaction, but still be cautious not to cross any boundaries.	[5]	5.0
11	9	Effron	Complimented coworkers on their clothing and appearance	orig		5	As a male and a moderate conservative, this person may be more likely to appreciate compliments on appearance, but may also be cautious about being perceived as too forward or objectifying.	[5]	4.0
11	13	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a Catholic woman, she values modesty and humility, but also appreciates kindness and respect towards others. She may see complimenting coworkers as a way to show appreciation and build positive relationships.	[6]	6.0
11	18	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a female who speaks English at home and is Catholic, she values modesty and respect for others. Complimenting coworkers on their appearance is a way to show appreciation and build positive relationships.	[6]	4.0
11	19	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a male born in the United States, speaking English and Spanish, and living in a small city, this person is likely to be familiar with social norms and may view complimenting coworkers as a way to build relationships and show appreciation.	[6]	7.0
11	20	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a Christian woman, she values kindness and respect towards others, which is reflected in her complimenting coworkers' appearance. Her conservative views (D11) may also influence her moral judgment.	[6]	4.0
11	21	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a female who speaks English at home and identifies as agnostic, she values social norms and personal freedom. Her moderate political views suggest she is open to compliments, but not overly concerned with social expectations.	[6]	4.0
11	22	Effron	Complimented coworkers on their clothing and appearance	orig		5	As a male who identifies as moderately conservative, he may be more likely to view compliments as a normal social interaction, but still be cautious not to cross any boundaries.	[5]	5.0
11	23	Effron	Complimented coworkers on their clothing and appearance	orig		5	As a female who speaks English at home and practices Catholicism, she values modesty and may be uncomfortable with compliments on appearance, but her liberal views might lead her to appreciate genuine and respectful comments.	[5]	6.0
11	24	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a Christian male, I believe in being respectful and kind to others, and complimenting coworkers on their appearance is a way to show appreciation and build positive relationships.	[6]	4.0
11	25	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a male who speaks English at home and identifies as agnostic, he may be more comfortable with casual conversations. His moderate political views (4/9) suggest he's open to social interactions. However, his Latino heritage may influence his cultural norms.	[6]	7.0
11	26	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a female who speaks English at home and practices a spiritual or folk religion, she values personal relationships and emotional connections. Complimenting coworkers on their appearance shows appreciation and kindness.	[6]	7.0
11	27	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a Christian female, she values kindness and respect towards others, which is reflected in her complimenting coworkers' appearance. Her liberal views also emphasize the importance of self-expression and individuality.	[6]	7.0
11	28	Effron	Complimented coworkers on their clothing and appearance	orig		5	As a Gender Non-Conforming person, they may appreciate the inclusivity and acceptance of complimenting coworkers on their appearance. Their Estonian heritage and Scandinavian race may also influence their appreciation for modesty and humility. However, their conservative views may lead them to be cautious about expressing admiration.	[5]	7.0
11	29	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a non-binary individual who speaks English at home and identifies as moderately conservative, they may be more likely to appreciate a compliment on their appearance, but still value personal boundaries.	[6]	4.0
11	30	Effron	Complimented coworkers on their clothing and appearance	orig		4	As a Latina woman who speaks Spanish at home and has Mexican heritage, she values cultural sensitivity and may be uncomfortable with compliments that could be perceived as objectifying or inappropriate.	[4]	4.0
11	31	Effron	Complimented coworkers on their clothing and appearance	orig		5	As a male, he may be more likely to appreciate compliments on his appearance. His moderate political views (5 out of 9) suggest he is open to social interactions, but may also be cautious about being perceived as too friendly or flirtatious.	[5]	4.0
11	32	Effron	Complimented coworkers on their clothing and appearance	orig		6	As a young, liberal, bilingual woman with a strong connection to her Mexican heritage, she values inclusivity and respect for others. Complimenting coworkers on their appearance is a way to build positive relationships and promote a sense of community.	[6]	4.0
28	4	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a 24-year-old female who identifies as Black/African American/Latina, with a complex family history, she may empathize with the emotional struggle and the need for closure. Her atheist background may also influence her moral judgment.	[6]	4.0
28	7	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5	As a 30-year-old American woman who doesn't practice a religion, she may prioritize personal growth and self-acceptance over traditional moral values. Her liberal leanings (D11) suggest she may be more open to unconventional choices.	[5]	4.0
28	19	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a Latino male, 28 years old, with a Catholic upbringing, and a complex family history, this person may empathize with the emotional struggle and the desire for closure.	[6]	7.0
28	33	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a Catholic female from Mexico, I believe in forgiveness and reconciliation. Despite past conflicts, I would encourage reaching out to loved ones, especially in times of need.	[6]	4.0
28	34	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a male, 18-year-old, and Latino individual with a complex family history, this person may empathize with the emotional struggle and the desire to reconcile with their father.	[6]	4.0
28	35	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a 24-year-old Latina woman with a complex family history, she may empathize with the emotional struggle and the need for closure. Her liberal views may also influence her moral judgment.	[6]	4.0
28	36	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a Catholic male, aged 33, with a conservative leaning, he may prioritize forgiveness and reconciliation, especially given his family background and upbringing.	[6]	6.0
28	37	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a 27-year-old female Protestant, I believe in forgiveness and redemption. My age and gender may make me more empathetic, while my religious beliefs emphasize the importance of reconciliation.	[6]	7.0
28	38	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a 50-year-old male Catholic, I believe in forgiveness and redemption. Given my father's past mistakes, I would expect him to take responsibility and make amends.	[6]	7.0
28	39	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a Latino/White individual with a complex family history, this person may empathize with the emotional struggle of reconciling with a distant father.	[6]	7.0
28	40	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a non-religious, English-speaking American male, this person values personal freedom and autonomy. They may see the scenario as a courageous act of closure and forgiveness.	[6]	7.0
28	41	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a 30-year-old Latina woman with a strong cultural background, she may be influenced by her family values and the importance of forgiveness and reconciliation in her Catholic faith.	[6]	6.0
28	42	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	Given the person's Puerto Rican heritage and Christian upbringing, they may value family and forgiveness, which could influence their moral judgment.	[6]	5.0
28	43	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a Latina with Salvadoran heritage, this person may have a strong sense of family and cultural values, which could influence their moral judgment of the scenario.	[6]	5.0
28	44	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a 41-year-old Catholic woman, she may value forgiveness and reconciliation, especially in the face of loss and mortality.	[6]	6.0
28	45	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a 24-year-old Christian woman, she may value forgiveness and reconciliation, which could lead her to view this scenario as a moral act.	[6]	4.0
28	46	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5	As a 19-year-old Latina woman with a complex family history, this person may empathize with the emotional struggle of reconciling with a distant father. Her agnostic beliefs and liberal views may also influence her moral judgment.	[5]	5.0
28	47	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a gender non-conforming individual, I value authenticity and self-expression. Given my age and upbringing in Mexico, I understand the importance of family and cultural heritage. Despite the complicated relationship with my father, I chose to reach out to him after my mother's passing, showing respect for my mother's memory and my own emotional growth.	[6]	6.0
28	48	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6	As a 48-year-old Catholic woman, she may value forgiveness, compassion, and family reconciliation, which could lead her to view this scenario as a moral act.	[6]	4.0
28	49	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5	As a Christian woman of mixed heritage, she may value forgiveness and reconciliation, but her conservative views may also emphasize the importance of family values and respect for authority figures.	[5]	4.0
35	13	Effron	Took the neighbor's newspaper	orig		4	As a conservative-leaning individual, this person may be more likely to view taking a neighbor's newspaper as a minor infraction, rather than a serious moral transgression.	[4]	1.0
35	20	Effron	Took the neighbor's newspaper	orig		4	As a moderate individual, the person is likely to view taking a neighbor's newspaper as a minor inconvenience, but not a serious moral offense.	[4]	1.0
35	28	Effron	Took the neighbor's newspaper	orig		3	As a 66-year-old conservative individual, the person may be more likely to prioritize respect for property and authority, which could lead to a lower moral acceptability score.	[3]	1.0
35	31	Effron	Took the neighbor's newspaper	orig		4	As a moderate individual, the person is likely to view the scenario as a minor inconvenience and not a serious moral issue.	[4]	4.0
35	39	Effron	Took the neighbor's newspaper	orig		2.0	As a conservative individual, this person values rules and authority, which may lead them to view taking a neighbor's newspaper as a violation of property rights.	[2.0]	1.0
35	40	Effron	Took the neighbor's newspaper	orig		4	As a non-religious, liberal-minded male, he may not be as concerned with traditional moral values. His age and urban upbringing may also contribute to a more relaxed attitude towards minor infractions.	[4]	2.0
35	50	Effron	Took the neighbor's newspaper	orig		4	As a moderate individual, the person is likely to view taking a neighbor's newspaper as a minor inconvenience, but not a serious moral offense.	[4]	2.0
35	51	Effron	Took the neighbor's newspaper	orig		1	As a conservative individual, this person values personal responsibility and property rights, making taking the neighbor's newspaper a morally unacceptable act.	[1]	2.0
35	52	Effron	Took the neighbor's newspaper	orig		4	As a 22-year-old Latina woman with Mexican parents, she may be more likely to identify with a strong sense of community and family values, which could influence her moral judgment.	[4]	3.0
35	53	Effron	Took the neighbor's newspaper	orig		4	As a moderate individual, the person is likely to view taking a neighbor's newspaper as a minor inconvenience, but not a serious moral offense.	[4]	2.0
35	54	Effron	Took the neighbor's newspaper	orig		3	As a 29-year-old liberal individual, I prioritize fairness and respect for others' property. Taking someone's newspaper without permission is a minor inconvenience, but still an infringement on their rights.	[3]	2.0
35	55	Effron	Took the neighbor's newspaper	orig		4	As a moderate individual, the person is likely to view taking a neighbor's newspaper as a minor inconvenience, but not a serious moral offense.	[4]	2.0
35	56	Effron	Took the neighbor's newspaper	orig		4	As a moderate individual, the person is likely to view taking a neighbor's newspaper as a minor inconvenience, but not a serious moral offense.	[4]	2.0
35	57	Effron	Took the neighbor's newspaper	orig		4	As a moderate individual, the person is likely to view the scenario as a minor inconvenience and not a serious moral issue.	[4]	3.0
35	58	Effron	Took the neighbor's newspaper	orig		3	As a moderate conservative, the person values personal responsibility and property rights, making taking the neighbor's newspaper a minor transgression.	[3]	3.0
35	59	Effron	Took the neighbor's newspaper	orig		4	As a liberal, 43-year-old female who speaks English at home and is an atheist, she may not be concerned with traditional moral values. She may view taking the neighbor's newspaper as a minor inconvenience.	[4]	2.0
35	60	Effron	Took the neighbor's newspaper	orig		4	As a moderate individual, the person is likely to view taking a neighbor's newspaper as a minor inconvenience, but not a serious moral offense.	[4]	1.0
35	61	Effron	Took the neighbor's newspaper	orig		4	As a conservative-leaning individual, this person may be more likely to view taking a neighbor's newspaper as a minor inconvenience rather than a serious moral transgression.	[4]	1.0
35	62	Effron	Took the neighbor's newspaper	orig		3	As a 70-year-old conservative individual, this person may be more likely to prioritize personal property rights and respect for others' belongings, leading to a lower moral acceptability score.	[3]	1.0
35	63	Effron	Took the neighbor's newspaper	orig		2	As a 72-year-old Jehovah's Witness, the person may be more inclined to follow a strict moral code and prioritize honesty and integrity, which would make taking a neighbor's newspaper seem unacceptable.	[2]	1.0
39	3	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 30-year-old Latino male with a strong cultural connection to Mexico, he may be influenced by his heritage's emphasis on family and community. His liberal leanings also suggest a willingness to prioritize human life over military protocol.	[6]	7.0
39	24	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 26-year-old Christian male with a moderate political stance, this person values human life and may prioritize saving a child over following orders.	[6]	7.0
39	30	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		7	As a liberal, female, and Latina, this person values empathy and compassion. Her Mexican heritage and Catholic upbringing emphasize the importance of helping others, especially children.	[7]	6.0
39	38	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 50-year-old male Catholic, the person's moral compass is shaped by his faith and life experience, leading him to prioritize human life and compassion.	[6]	7.0
39	46	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		7	As a young, female, Latina, and liberal individual, this person values empathy and compassion, which drives their decision to prioritize the safety of the local child over the enemy brigade.	[7]	7.0
39	58	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 32-year-old Christian male with a moderate political stance, this person values human life and may prioritize saving a child over following orders.	[6]	6.0
39	60	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 22-year-old, the person is likely to be influenced by their youthful idealism and sense of morality. Their moderate political views (5 on a 1-9 scale) suggest they prioritize fairness and compassion, which aligns with the moral acceptability of rescuing a child in danger.	[6]	7.0
39	64	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 25-year-old English-speaking American, this person's moral compass is shaped by their liberal-leaning views and lack of religious influence, leading them to prioritize human life over military protocol.	[6]	7.0
39	65	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		7	As a 25-year-old Venezuelan Christian woman who speaks Spanish at home, she is likely influenced by her cultural and religious values, which emphasize compassion and helping others. Her non-denominational Christian faith may also encourage her to prioritize saving a child's life.	[7]	7.0
39	66	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		7	As a young, female, and liberal individual with a mixed Latino and Caucasian background, this person values empathy and compassion, which drives their decision to prioritize the child's safety over military protocol.	[7]	6.0
39	67	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 30-year-old with a moderate political leaning, this person is likely to prioritize human life and well-being over military protocol. Their age and moderate political views suggest a pragmatic and empathetic approach.	[6]	7.0
39	68	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 30-year-old Catholic with a moderate political stance, this person values human life and is guided by their faith. Their age and moderate political views suggest a pragmatic approach to moral dilemmas.	[6]	7.0
39	69	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		7	As a 32-year-old male who speaks English at home and identifies as agnostic, this person's moral compass is shaped by his liberal values and cultural background. His Latino or Latina and White or Caucasian heritage may also influence his empathy towards others.	[7]	7.0
39	70	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a Colombian Catholic woman who speaks English at home, she is likely influenced by her cultural and religious values, which emphasize compassion and helping others. Her upbringing in a Latino family also shapes her moral compass.	[6]	4.0
39	71	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 26-year-old female who speaks English at home and is agnostic, she may prioritize human life and compassion over strict adherence to rules, making her more inclined to rescue the child.	[6]	5.0
39	72	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6	As a 20-year-old American who speaks English at home and identifies as agnostic, this person's moral compass is shaped by their secular upbringing and moderate political views. They prioritize human life and well-being.	[6]	7.0
53	4	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		7	As a 24-year-old female atheist, Person X's moral compass is likely influenced by her secular worldview and youthful idealism, leading her to prioritize human life and well-being.	[7]	4.0
53	17	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		7	As a 26-year-old male, born in the US, with Mexican parents, and identifying as Latino, this person's cultural background and upbringing likely emphasize the importance of family and community, which may influence their moral judgment.	[7]	7.0
53	20	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		7	As a female, 44-year-old Christian, I would expect Person X to act with compassion and empathy, which aligns with my Christian values. Age and gender may also influence her decision-making process.	[7]	7.0
53	29	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		6	As a 30-year-old with a moderate political leaning, the person values individual freedom and personal responsibility, but also recognizes the importance of helping others in need.	[6]	4.0
53	34	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		7	As a Christian male, 18 years old, with a strong cultural background from Guatemala, this person values life and is likely influenced by his faith to act selflessly.	[7]	6.0
53	36	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		6.0	As a conservative individual, Person X is likely to value traditional moral values and may see selfless acts like this as a demonstration of courage and responsibility.	[6.0]	7.0
