id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	all_moral_scores	human_score
12	Kruepke	I was in a relationship with my best friend's cousin. She was really beautiful, but as time went on I became less attracted to her. I tried to tell her I didn't really want to see her anymore and she flipped out.	orig		0.75	Ending a relationship due to loss of attraction is honest, but handling the situation with sensitivity is crucial.	[0.75]	0.91
13	Lotto	You are on holiday at the seaside and returning to shore in your motorboat. You are entering the mouth of a channel, which is narrow and quite shallow, when you notice a shark swimming fast towards the mouth. At the end of the channel is a swimmer, who is calmly bathing. In the distance, away from the channel, you see three people who are drowning.You turn quickly out of the channel, leaving the mouth free. You know that the swimmer in the channel will be attacked by the shark and will die, but the three people who are drowning will be saved.	orig		0.42	Choosing to save three lives at the expense of one is a utilitarian decision, prioritizing the greater good despite the tragic outcome for the individual.	[0.42]	-0.46
14	Mickelberg	Person X broke off all communication with their family for a while because they had a heated argument with each other.	orig		-0.38	Temporary communication break seen as understandable but not ideal for resolving family conflicts.	[-0.38]	-0.38
15	Mickelberg	Person X presented their colleague's idea as their own in order to get a promotion.	orig		-2.86	Stealing credit undermines trust, fairness, and integrity, harming workplace relationships and ethical standards.	[-2.86]	-2.86
16	Clifford	You see an employee joking with competitors about how bad his company did last year.	orig		-1.75	Joking about one's own company with competitors can undermine the company's reputation and trust, showing a lack of loyalty and professionalism.	[-1.75]	-2.0
17	Cook	Someone posts on social media bragging about making out with multiple strangers the night before	orig		-1.5	Bragging about intimate encounters can be seen as disrespectful and lacking in discretion, potentially harming reputations and relationships.	[-1.5]	-1.22
18	Clifford	You see a girl shooting geese repeatedly with a pellet gun out in the woods.	orig		-3.0	Harming animals for no reason is considered cruel and unethical by most people.	[-3.0]	-3.0
19	Clifford	You see a family eating the carcass of their pet dog that had been run over.	orig		-3.5	Eating a pet dog, even if it was run over, is generally seen as highly disturbing and disrespectful to the bond between humans and pets. Cultural norms and emotional attachments to pets make this act morally unacceptable to many people.	[-3.5]	-3.2
20	Mickelberg	Person X stole the collection tin of a blind beggar on the street.	orig		-4.0	Stealing from a blind beggar is an act of extreme cruelty and exploitation, showing a complete lack of empathy and morality.	[-4.0]	-3.38
21	Effron	Refused to hold the door for a man in a wheelchair	orig		-2.5	Refusing to hold the door for a person in a wheelchair shows a lack of basic courtesy and empathy, making it morally unacceptable.	[-2.5]	-3.008
22	Effron	Spent time voluntarily tutoring disadvantaged students	orig		3.8	Voluntarily tutoring disadvantaged students demonstrates altruism, compassion, and a commitment to improving others' lives.	[3.8]	3.2
23	Mickelberg	Person X saw a homeless person in the rain, so they gave the person their jacket and umbrella, plus $20 for a hot meal	orig		3.5	Helping a homeless person by providing immediate relief and resources demonstrates compassion and generosity.	[3.5]	3.47
24	Kruepke	For a while I was a security officer at a bank. One day I was walking by the front door when I saw a fifty-dollar bill. I was tempted to take the money but instead I reported it to the manager.	orig		3.2	Reporting found money instead of taking it demonstrates honesty and integrity, upholding ethical standards.	[3.2]	2.75
25	Effron	Heckled a woman speaking on human rights	orig		-2.75	Heckling disrupts free speech and disrespects the speaker, especially on important topics like human rights.	[-2.75]	-2.25454544
26	Effron	Criticized an old woman for being too slow	orig		-2.5	Criticizing an elderly person for their pace shows a lack of respect and empathy, potentially causing emotional harm.	[-2.5]	-1.96129032
27	Mickelberg	Person X took public transport so their sister could use their car to get to work safely.	orig		3.2	Choosing to take public transport to help a family member demonstrates selflessness and consideration for others' safety.	[3.2]	2.58
28	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		3.2	Reaching out to reconcile and express love despite past conflicts shows emotional maturity and compassion.	[3.2]	2.33
29	Kruepke	My husband ran a business and I worked in his shop. Once a rather unsavory character came in and handed my husband something. So, I looked through my husband's wallet to see what the man gave him.	orig		-1.14	Invasion of privacy justified by concern for husband's safety and business integrity.	[-1.14]	-1.14
30	Lotto	You are the head of a group of five travellers who are exploring the remote regions of South America. During the trip, you inadvertently camp in the sacred cemetery of a local tribe. The members of the tribe capture you and condemn you all to death. After some negotiation, they propose a possible alternative in the form of a human sacrifice that will pacify their god who has been offended.You accept the tribe’s proposal, and during the ceremony, you kill one of the travellers in the group. This person will die, but you and the other four travellers’ lives will be spared.	orig		-3.8	Killing an innocent person to save others is generally considered highly immoral, as it violates fundamental ethical principles of individual rights and the sanctity of life.	[-3.8]	-1.24
31	Effron	Rescued an injured kitten from a tree	orig		3.5	Rescuing an injured animal demonstrates compassion, empathy, and a willingness to help those in need.	[3.5]	2.7428572
32	Kruepke	About a year ago I started re-selling medications from a Canadian pharmacy. I helped a great deal of elderly people so that they didn't have to pay exorbitant amounts for their medications that they needed.	orig		0.57	Helping elderly access affordable medications is morally positive, but the legality and safety concerns associated with re-selling medications without proper authorization lower the overall moral acceptability.	[0.57]	0.57
33	Kruepke	I was at the pharmacy buying something and I noticed a man who was sitting outside selling trinkets. He was homeless and it was freezing out. So I went next door to a store and bought him some food and new clothes.	orig		3.5	Helping a homeless person by providing food and clothing demonstrates compassion and generosity, significantly improving their immediate well-being.	[3.5]	2.62
34	Kruepke	My husband had a problem with always wanting new computer equipment, what I called "techno-lust". It was a really huge financial problem, and I told him he had to go on a 5-year plan to financially police himself or I would divorce him. He has greatly improved.	orig		1.25	Setting boundaries to address financial issues and improve behavior is reasonable, though the ultimatum may seem harsh.	[1.25]	0.38
35	Effron	Took the neighbor's newspaper	orig		-2.4	Taking someone else's property without permission is generally considered theft, which is unethical and disrespectful.	[-2.4]	-1.73714296
36	Clifford	You see someone cheating in a card game while playing with a group of strangers.	orig		-2.6	Cheating undermines trust and fairness, harming the integrity of the game and social interaction.	[-2.6]	-2.6
37	Mickelberg	Person X did really well at the quiz night.	orig		3.0	Doing well in a quiz night is generally seen as a positive and morally neutral or good action, as it involves using one's knowledge and skills without causing harm to others.	[3.0]	0.41
38	Effron	Sang at a prison in order to entertain the inmates	orig		2.5	Providing entertainment to inmates can improve their mental well-being and offer a positive distraction, showing compassion and humanity.	[2.5]	1.93684216
39	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		2.1	Prioritizing the immediate rescue of a child in danger demonstrates compassion and the value of individual lives, though it may conflict with broader strategic objectives.	[2.1]	2.893333333
40	Lotto	You are in a field playing frisbee with three young people you have just met. Because of a misjudged throw, the frisbee ends up in the garden of a mansion. You decide to climb the wall to look for it. Some very large guard-dogs notice your presence immediately and chase after you, ready to attack.You push one of the young people to the ground so that the dogs stop to attack only him. You know that he will die, but you, and the other two, will be able to escape.	orig		-3.95	Sacrificing another person to save oneself and others is considered extremely immoral, as it involves a deliberate act of harm and betrayal.	[-3.95]	-1.82
41	Mickelberg	Person X worked on a campaign to release wrongfully convicted prisoners.	orig		3.8	Working to release wrongfully convicted prisoners is highly moral as it seeks justice and rectifies wrongful harm.	[3.8]	3.27
42	Effron	Gave his coat to someone when it was cold	orig		3.5	Giving a coat to someone in need during cold weather is a compassionate and altruistic act, demonstrating empathy and kindness.	[3.5]	3.04
43	Effron	Kicked a stray cat to get it to leave his yard	orig		-3.2	Causing harm to an animal to solve a minor inconvenience is considered cruel and unnecessary.	[-3.2]	-3.048
44	Effron	Tricked a stay at home mom into donating to a fake charity	orig		-3.8	Deceiving someone into donating to a fake charity is highly unethical, as it exploits trust and causes financial harm.	[-3.8]	-3.088
45	Mickelberg	Person X volunteers at a dog refuge, walking the dogs and cleaning their kennels once a week.	orig		3.5	Volunteering at a dog refuge demonstrates compassion, responsibility, and a commitment to animal welfare.	[3.5]	2.67
46	Mickelberg	Person X buys a loaf of bread every day, as they love the smell of freshly baked bread in the morning.	orig		0.0	Buying bread daily for personal enjoyment is a neutral action with no significant moral implications.	[0.0]	0.2
47	Mickelberg	Person X cleaned the bookshelf and picked up some items that had dropped onto the floor.	orig		3.2	Cleaning and tidying up is a responsible and considerate action, contributing to a pleasant environment.	[3.2]	1.0
48	Clifford	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	orig		0.0	Wearing a trench coat in hot weather is unusual but not inherently immoral; it may reflect personal choice or specific circumstances.	[0.0]	-0.2
49	Clifford	You see a pastor banning his congregants from wearing bright colors in the church.	orig		-1.2	Banning bright colors in church may be seen as an unnecessary restriction on personal expression and could be perceived as controlling, though it might be justified by specific religious or cultural norms.	[-1.2]	-2.6
50	Mickelberg	Person X always pays off their debts first before buying things for themselves.	orig		3.2	Prioritizing debt repayment demonstrates responsibility, integrity, and respect for financial obligations.	[3.2]	1.85
51	Kruepke	My mother would always bring home clothes for me that I hated and would never wear. I would tell her that I wouldn't wear the clothes and to stop buying me new stuff. She would get really mad at me.	orig		0.75	Expressing personal preferences and setting boundaries is reasonable, though it may cause temporary conflict.	[0.75]	-0.44
52	Effron	Lent money to a friend in a financial crisis	orig		3.2	Helping a friend in need by lending money demonstrates compassion, generosity, and support.	[3.2]	2.4
53	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		3.8	Risking one's own life to save another is considered highly courageous and altruistic, demonstrating a strong moral character.	[3.8]	3.38
54	Clifford	You see an employee at a morgue eating his pepperoni pizza off of a dead body.	orig		-3.5	Eating off a dead body is highly disrespectful and shows a lack of dignity and professionalism, especially in a sensitive environment like a morgue.	[-3.5]	-3.2
55	Clifford	You see an employee lying about how many hours she worked during the week.	orig		-2.5	Lying about work hours is dishonest and undermines trust and fairness in the workplace.	[-2.5]	-2.9
56	Effron	Pushed into the front of a line at a theater	orig		-2.25	Cutting in line is unfair and disrespectful to others who have been waiting, showing a lack of consideration for social norms and others' time.	[-2.25]	-1.91111104
57	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		-3.5	Insulting and not tipping a waitress based on personal dislike of her name is disrespectful and unjustified, showing a lack of basic decency and empathy.	[-3.5]	-2.98
58	Clifford	You see a story about a remote tribe eating the flesh of their deceased members.	orig		-1.5	Cultural practices vary widely, and while cannibalism is generally considered immoral in many societies, it may hold different significance in others. Judging it requires understanding cultural context and ethical relativism.	[-1.5]	-2.3
59	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		-1.75	Bragging about excessive drinking promotes unhealthy behavior and can have negative social and personal consequences.	[-1.75]	-1.19
60	Effron	Didn't leave a tip at the restaurant	orig		-1.5	Not leaving a tip can be seen as inconsiderate, especially in cultures where tipping is expected and servers rely on tips for income.	[-1.5]	-1.6571428
61	Mickelberg	Person X released intimate photos of their ex-partner to their friends and then posted them to the internet.	orig		-4.0	Releasing intimate photos without consent is a severe violation of privacy, trust, and dignity, causing significant emotional and reputational harm.	[-4.0]	-3.23
62	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	orig		-2.1	An ambassador's role is to represent their country positively; making derogatory jokes undermines their position and can harm diplomatic relations.	[-2.1]	-2.8
63	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.	orig		-1.25	Choosing personal gratification over addressing relationship issues can be seen as neglectful and potentially harmful to the relationship's health and intimacy.	[-1.25]	-0.35
64	Effron	Had a welcoming party for some new neighbors	orig		3.5	Hosting a welcoming party fosters community spirit, kindness, and inclusivity, promoting positive social interactions.	[3.5]	1.97777784
65	Lotto	You are the commander of a Russian military submarine on a mission. You have been trapped for days at the bottom of the Pacific Ocean without energy. You have already asked for help several times, but there are no ships or submarines in the nearby waters and help is taking time to arrive. There are six crew members with you on board and your food supplies are getting low.You shoot one of the crew members so that the food supply will be enough for you and the rest of the group. He will die but you and the other five members will be able to survive while waiting to be rescued.	orig		-3.8	Taking a life to ensure the survival of others is a deeply morally troubling action, raising significant ethical concerns about the value of human life and the justification of such an extreme measure.	[-3.8]	-1.43
66	Clifford	You see a boy turning up the TV as his father talks about his military service.	orig		-1.75	Disrespecting a parent, especially when sharing significant personal experiences, shows a lack of empathy and consideration.	[-1.75]	-2.1
67	Kruepke	I was working at a fast food restaurant and the policy was to throw away the excess food at the end of the night. Even if there was a large quantity of food left over you had to throw it away. Instead my friend and I would take home the extra food.	orig		1.25	Taking home excess food instead of wasting it can be seen as morally positive due to reducing waste and potentially feeding people, but it may violate company policy.	[1.25]	0.39
68	Mickelberg	Person X left their long-term band as soon as an opportunity came up to play with a more successful band.	orig		0.42	Leaving a long-term commitment for a better opportunity can be seen as self-serving but also understandable in pursuit of personal growth and success.	[0.42]	-0.81
69	Lotto	You are in charge of an expedition which is crossing the Sahara. A sand storm causes your jeep to swerve off the road and overturn in the middle of the desert. You know that the nearest oasis is a week’s walk away. There are eight of you and a very limited amount of water, which will not allow you all to survive the scorching heat.You shoot two people so that there will be enough water for you and the rest of the group. These two will die, but you and the other five will be able to survive.	orig		-3.8	Taking lives to ensure survival of others is highly immoral, despite the dire circumstances, as it involves intentional killing.	[-3.8]	-1.57
70	Mickelberg	Person X was able to convince their boss that they were ready for a promotion at work.	orig		2.5	Convincing a boss of one's readiness for a promotion is generally seen as a positive action, reflecting ambition and self-advocacy, provided it is done honestly and without deceit.	[2.5]	0.52
71	Clifford	You see a woman getting hired only because her father is close friends with the boss.	orig		-2.5	Hiring based on personal connections rather than merit undermines fairness and equal opportunity in the workplace.	[-2.5]	-2.4
72	Effron	Stole into a parking place while someone else was backing in	orig		-2.5	Taking a parking spot someone else is clearly backing into is inconsiderate and unfair, showing a lack of respect for others.	[-2.5]	-1.93846152
73	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	orig		-0.72	Flirting with a married person can be seen as morally questionable, but not acting on it mitigates the potential harm.	[-0.72]	-0.71
74	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	orig		-2.5	Leaving the scene without taking responsibility for the damage shows a lack of accountability and respect for others' property.	[-2.5]	-1.93
75	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	orig		-0.75	This scenario involves a moral dilemma where one life is sacrificed to save four others. While the intention is to minimize overall harm, actively causing the death of one patient raises significant ethical concerns.	[-0.75]	-1.16
76	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	orig		0.0	Inability to pronounce menu items has no moral implications; it's a neutral scenario.	[0.0]	0.06
77	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	orig		-1.12	Lying to avoid a social obligation is generally seen as dishonest, though the impact is relatively minor.	[-1.12]	-0.71
78	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	orig		-0.75	This scenario involves a moral dilemma where sacrificing one life saves multiple others. While the intention is to save more lives, it involves making a decision that directly causes the death of an innocent person, which is ethically troubling.	[-0.75]	-0.85
79	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	orig		-3.8	Prioritizing material possessions over a person's immediate need for medical assistance shows a severe lack of empathy and moral responsibility.	[-3.8]	-1.72
80	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	orig		-3.2	Intentionally causing harm or discomfort to another person is considered cruel and unethical.	[-3.2]	-2.8
81	Clifford	You see a man telling his girlfriend that she must convert to his religion.	orig		-3.2	Forcing someone to change their religion undermines personal freedom and autonomy, showing a lack of respect for individual beliefs.	[-3.2]	-2.5
82	Effron	Ate all the food before anyone else could have any	orig		-2.05	Selfish behavior deprives others of food, showing lack of consideration and fairness.	[-2.05]	-2.05333328
83	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	orig		0.0	Staying indoors on a sunny day is a personal choice and does not have moral implications affecting others.	[0.0]	-0.1
84	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	orig		-1.75	Accidentally causing harm, even with a warning shot, is generally seen as negative, though the intent was not to injure.	[-1.75]	-0.4933333333
85	Effron	Left food out for stray dogs	orig		2.5	Providing food for stray dogs shows compassion and care for animals in need, contributing positively to their well-being.	[2.5]	2.24864864
86	Mickelberg	Person X scratched their neighbor's expensive car with a key, as he always parked it at the front of PersonX's house.	orig		-3.5	Damaging someone's property out of frustration or spite is considered highly unethical and vindictive.	[-3.5]	-2.41
87	Lotto	The healthy carrier of a contagious and lethal disease is being held in quarantine in hospital. Suddenly the ventilation system breaks down and there is no longer a change of air in the room. The emergency system will shortly be activated and an internal window will be opened. This window opens into a ward in which five patients are being treated for various illnesses.You block the emergency system by pressing a button which will keep the window closed. You know that the healthy carrier will suffocate, but the five patients will be saved from mortal contagion.	orig		-0.36	This scenario involves a moral dilemma where one life is sacrificed to save five others. While the action can be seen as utilitarian, valuing the greater good, it also involves directly causing the death of an individual, which is ethically troubling. The moral acceptability of this action is highly subjective and context-dependent.	[-0.36]	-0.36
88	Clifford	You see a father requiring his son to become a commercial airline pilot like him.	orig		-2.12	Forcing a career choice on someone undermines their autonomy and can lead to dissatisfaction and resentment.	[-2.12]	-1.9
89	Cook	Someone yells at a server at a restaurant because their meal is late	orig		-2.5	Yelling at a server for a late meal is disrespectful and unkind, showing a lack of empathy and patience.	[-2.5]	-2.35
90	Kruepke	I said some bad things about this guy that I work with. He told me some secrets that I promised not to share, but I did anyway. He didn't find out but I was afraid if he did, he might do something crazy.	orig		-2.5	Breaking a promise and sharing someone's secrets is a breach of trust and confidentiality, which can harm relationships and cause distress.	[-2.5]	-2.0
91	Mickelberg	Person X punched a woman for wearing a hijab because PersonX thinks they should not be allowed in this country.	orig		-4.0	Violence and discrimination based on religious or cultural beliefs are deeply immoral and violate principles of respect, tolerance, and human rights.	[-4.0]	-3.42
92	Kruepke	When I was a football coach, I was often involved with the moms of the kids on the team. There were many mothers that were attractive and made themselves available. I was very tempted to have sex with one mother who came on to me.	orig		-2.75	Considering the potential for conflicts of interest, harm to relationships, and ethical concerns, acting on such temptations would be seen as highly inappropriate and unprofessional.	[-2.75]	-1.55
93	Grizzard	Executes a squad of surrendering enemy troops.	orig		-4.0	Executing surrendering enemy troops is a severe violation of international laws and ethical standards, constituting a war crime and showing a complete disregard for human rights and dignity.	[-4.0]	-2.56
94	Grizzard	Refuses to fire into a crowd to stop an enemy combatant.	orig		2.75	Refusing to fire into a crowd to stop an enemy combatant prioritizes the safety of innocent lives over potentially neutralizing a threat, reflecting a strong moral stance against harming non-combatants.	[2.75]	2.133333333
95	Effron	Pulled his dog's tail	orig		-2.03	Pulling a dog's tail causes unnecessary pain and distress, showing a lack of empathy and respect.	[-2.03]	-2.03428576
96	Effron	Beat up someone smaller than him	orig		-3.8	Using physical violence, especially against someone smaller and likely less able to defend themselves, is considered highly immoral and abusive.	[-3.8]	-2.896
97	Effron	Refused to loan class notes to a friend who had been ill	orig		-2.1	Refusing to help a friend in need, especially due to illness, shows a lack of empathy and support.	[-2.1]	-1.75135136
98	Mickelberg	Person X forgot to water their front garden causing the grass to turn brown.	orig		0.2	Forgetting to water the garden is a minor oversight with limited moral implications, primarily affecting aesthetics rather than causing significant harm.	[0.2]	0.02
99	Mickelberg	Person X went to the supermarket but couldn't remember what they needed to buy.	orig		0.0	Forgetting what to buy at the supermarket is a neutral action with no moral implications.	[0.0]	0.03
100	Kruepke	One day, when I was 7 years old, my sister left her wallet on her dresser. I bumped the dresser and the wallet fell onto the floor. Many coins came out and I picked them up and put them in my pocket.	orig		-2.25	Taking someone else's money, even as a child, is considered stealing and shows a lack of respect for others' property.	[-2.25]	-1.83
101	Mickelberg	Person X jumped in to help a friend who was being bitten by a vicious dog, resulting in PersonX being seriously mauled.	orig		3.5	Risking personal safety to help a friend in danger demonstrates bravery, selflessness, and strong moral character.	[3.5]	3.13
102	Effron	Broke a friend's phone and neither apologized or replaced it	orig		-3.1	Failing to take responsibility for breaking a friend's property shows a lack of accountability and respect, damaging trust and the relationship.	[-3.1]	-2.688
103	Lotto	You are a fireman and you are trying to save five people from inside a burning building. The only window from which the people can be evacuated is jammed and will not open. The fire will reach you in a short time. Outside on the window ledge of the floor below, there is a person who is waiting to be saved.With an axe you smash the window to get out. You know that when it falls, the heavy glass will kill the person on the lower floor, but you and the five people in danger will be able to escape.	orig		-0.42	This scenario involves a difficult moral decision where sacrificing one life is necessary to save five others. The action can be seen as morally complex, balancing the immediate need to save more lives against the harm caused to an individual.	[-0.42]	-0.7
104	Effron	Laughed at a friend's joke even though it wasn't funny	orig		1.2	Laughing at a friend's joke to be polite and maintain social harmony is generally seen as a minor and benign action.	[1.2]	0.583783768
105	Clifford	You see a drunk elderly man offering to have oral sex with anyone in the bar.	orig		-2.75	The scenario involves a vulnerable individual potentially being exploited or making decisions they might not fully comprehend due to intoxication, raising serious ethical concerns.	[-2.75]	-3.4
106	Mickelberg	Person X offered to pay off the debts of their friend, who had been struggling to pay the bills since their partner died.	orig		3.8	Offering to pay off a friend's debts in a time of need demonstrates compassion, generosity, and support, significantly improving their well-being.	[3.8]	3.41
107	Effron	Gave out toys to the Children's Hospital at Christmas	orig		3.5	Giving toys to children in a hospital brings joy and comfort to those in need, especially during a festive time, demonstrating kindness and generosity.	[3.5]	2.925
108	Grizzard	Threatens to withhold aid from a local village to gain intelligence.	orig		-3.2	Using aid as leverage exploits vulnerable people and undermines ethical principles of humanitarian assistance.	[-3.2]	-1.16
109	Effron	Lied to his girlfriend about not having other dates	orig		-2.5	Lying to a partner undermines trust and honesty, which are fundamental to a healthy relationship.	[-2.5]	-2.984
110	Effron	Worked all summer to give his parents a trip to Hawaii	orig		3.5	Working hard to give parents a gift shows dedication, love, and selflessness, reflecting highly moral behavior.	[3.5]	3.13684216
111	Clifford	You see a girl taking all the Halloween candy from a bowl, leaving none for others.	orig		-2.1	Taking all the Halloween candy is selfish and inconsiderate, depriving others of the opportunity to enjoy the treats.	[-2.1]	-2.5
112	Mickelberg	Person X ate their lunch and went back to work with food stuck in their teeth.	orig		0.0	Having food stuck in one's teeth is a minor social faux pas and does not have significant moral implications.	[0.0]	-0.02
113	Clifford	You see a woman commenting out loud about how fat another woman looks in her jeans.	orig		-2.75	Body-shaming comments are hurtful and disrespectful, contributing to negative self-esteem and social harm.	[-2.75]	-3.0
114	Kruepke	When I was a sophomore in college I was at a party and got involved in a situation where I had the opportunity to have sex with multiple partners. I had sex with all three of them in the same night. There were no emotional or physical repercussions after.	orig		1.5	Consensual sexual activity among adults is generally considered morally acceptable, provided there is mutual consent and no harm is done. The lack of emotional or physical repercussions further supports the moral acceptability.	[1.5]	-1.6
115	Kruepke	I used to work as a legal assistant. I lied to clients all of the time, the attorney I worked for lied all the time too. We just lie to our clients so things will work out the best for us.	orig		-3.5	Lying to clients undermines trust, integrity, and ethical standards in the legal profession, causing potential harm to clients.	[-3.5]	-2.8
116	Effron	Got into a fight in a bar with an acquaintance	orig		-2.5	Engaging in physical violence is generally considered immoral as it can cause harm and escalate conflicts, regardless of the circumstances.	[-2.5]	-1.6
117	Clifford	You see a girl telling a boy that his older brother is much more attractive than him.	orig		-2.5	Making such a comment is hurtful and insensitive, potentially damaging the boy's self-esteem and relationships.	[-2.5]	-1.4
118	Effron	Failed to return a borrowed book for months	orig		-1.2	Failing to return a borrowed book shows a lack of respect for the owner's property and can be seen as inconsiderate, though it is not a severe moral failing.	[-1.2]	-0.82352944
119	Effron	Paid for a friend's dinner	orig		3.2	Paying for a friend's dinner is a generous and kind act, fostering goodwill and friendship.	[3.2]	2.30857144
120	Clifford	You see a woman throwing her cat across the room for scratching the furniture.	orig		-3.5	Throwing a cat causes unnecessary harm and distress to the animal, showing a lack of empathy and proper care.	[-3.5]	-3.2
121	Kruepke	I was playing basketball near a beach. I was hanging out all day when I noticed that there was a basketball that no one had claimed. There was no one around so I took the basketball.	orig		-1.25	Taking an unclaimed basketball without attempting to find the owner can be seen as opportunistic and lacking in respect for others' property.	[-1.25]	-0.85
122	Clifford	You see the coach's wife sponsoring a bake sale for her husband's rival team.	orig		0.5	Supporting a rival team through a bake sale is generally neutral, reflecting personal choice and community support without significant moral implications.	[0.5]	-1.5
