scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	all_moral_scores	human_score
5	11	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5.0	This person identifies as very liberal and is a Latino or Latina. They may value the greater good and prioritize saving more lives over one, leading to a higher moral acceptance score.	[5.0]	6.0
5	12	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		3.0	This person's Latino heritage (D10) and liberal political views (D11:3) may lead them to value community and fairness, making it difficult to accept a scenario where one person dies to save others.	[3.0]	6.0
5	13	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6.0	This person, being 45 years old and identifying as female, may have a conservative viewpoint (D11) that values the greater good and protection of the majority, even if it means sacrificing one for many (D2).	[6.0]	4.0
5	14	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6.0	This person might prioritize saving the greatest number of lives, justifying the scenario's morality	[6.0]	1.0
5	15	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5.0	This person, being 19 years old and very liberal (D2, D11), may value all human life and prioritize minimizing loss of life, making the scenario more morally acceptable to them.	[5.0]	4.0
5	16	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		4.0	This person's religious views (D7) and racial identity as Latino or Latina (D10) may influence their perspective on life and death, potentially leading to a lower moral acceptability score.	[4.0]	4.0
5	17	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6.0	This person is young and very liberal, suggesting they may value human life and equality highly, and prioritize saving the greatest number of people.	[6.0]	4.0
5	18	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5.0	This person's youth (D2) may make them more empathetic, and being slightly liberal (D11) could mean they value everyone's life equally. However, their age might also mean they understand the necessity of sacrificing one for many.	[5.0]	5.0
5	19	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		4.0	This person, being 28 years old and identifying as male, may be physically capable and willing to take risks. However, as a relatively liberal individual (3 on a scale of 1 to 9), they might prioritize the safety of the majority (four people) over the one, leading to a lower moral acceptance score.	[4.0]	4.0
11	1	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person is a 22-year-old male who identifies as Latino or Latina. Younger individuals and certain racial/ethnic groups tend to be more open to complimenting others' appearance, as they may place higher importance on individual expression and identity.	[6.0]	5.0
11	9	Effron	Complimented coworkers on their clothing and appearance	orig		4.0	This person is 25 years old and considers themselves somewhat conservative (6/9). Complimenting coworkers' appearance could be seen as subjective and potentially superficial, which may not align with their value system.	[4.0]	4.0
11	13	Effron	Complimented coworkers on their clothing and appearance	orig		5.0	This person is 45 years old and identifies as female, and they classify themselves as a 7 on the political scale, which leans conservative. Complimenting coworkers' clothing and appearance is generally seen as acceptable, but some individuals may view it as intrusive or superficial, especially if they hold conservative views.	[5.0]	6.0
11	18	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person is 20 years old, identifies as Latino or Latina and White or Caucasian, and leans slightly liberal. Complimenting coworkers' appearance is generally seen as polite and not a significant breach of personal boundaries, making it likely to be viewed as morally acceptable.	[6.0]	4.0
11	19	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person's first language is English and they identify as Latino or Latina. They might appreciate diverse appearances due to their cultural background, leading to higher acceptance.	[6.0]	7.0
11	20	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person identifies as female and is Caucasian, and thus may be more likely to compliment coworkers on their clothing and appearance as a form of social bonding.	[6.0]	4.0

11	22	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person is 18 years old, identifies as male, and is Latino. He leans slightly liberal (3 on a scale of 1 to 9), which could influence his view of giving compliments as a way to appreciate others' appearance without crossing boundaries.	[6.0]	5.0
11	23	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person is very liberal and identifies as Latino or Latina, they might view paying compliments as a friendly gesture and part of building relationships, rather than an invasion of personal space.	[6.0]	6.0
11	24	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person identifies as a male who speaks English at home and considers themselves moderately conservative, so they might find complimenting coworkers' clothing and appearance as a polite and acceptable gesture, leaning towards the higher end of the scale.	[6.0]	4.0
11	25	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person's age (D2) might not significantly influence their view, but as a Latino or Latina (D10), they may be more community-oriented and find compliments on clothing and appearance as a way to connect with coworkers.	[6.0]	7.0
11	26	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person is 33 years old and identifies as very liberal (D11). Age D2 is not a major factor, but liberal individuals often value individuality and personal expression, which could make complimenting coworkers' clothing and appearance more acceptable.	[6.0]	7.0
11	27	Effron	Complimented coworkers on their clothing and appearance	orig		7.0	This person is young and very liberal, which could make them more accepting and positive about complimenting coworkers' appearance.	[7.0]	7.0
11	28	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person may not conform to traditional gender norms or expectations, and identifying as Scandinavian could imply a cultural background that values egalitarianism and individuality, which might make them more open to appreciating clothing and appearance as a form of self-expression.	[6.0]	7.0
11	29	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person identifies as non-binary and has no religious affiliation, which might influence their perspective on societal norms and acceptance of individuality.	[6.0]	4.0
11	30	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person is 31 years old and identifies as very liberal (D11). Younger people and liberal individuals tend to be more open and accepting of complimenting others' appearance, so they may find it more morally acceptable.	[6.0]	4.0
11	31	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person's gender, language, and race are not strong indicators of how they might perceive the moral acceptability of complimenting coworkers' appearance. However, their first language being English and living in a small city (D6) might suggest they share similar cultural norms with a significant portion of the US population where such compliments are generally considered acceptable.	[6.0]	4.0
11	32	Effron	Complimented coworkers on their clothing and appearance	orig		6.0	This person is young and identifies as very liberal, which could contribute to a more accepting view of complimenting coworkers' appearance.	[6.0]	4.0
28	4	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	As an atheist who identifies as very liberal (D7, D11), this person likely values empathy, forgiveness, and personal growth, making the scenario more morally acceptable.	[6.0]	4.0
28	7	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person, who speaks English at home, is white, and considers themselves liberal, may find value in open communication and reconciliation, even in difficult family situations.	[6.0]	4.0
28	19	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person's first language is English (D4), but they speak Spanish at home (D5), suggesting they have a connection to their Mexican heritage (D8, D9) through their Latino or Latina identity (D10). They identify as liberal (D11), which could contribute to a more accepting view of the scenario.	[6.0]	7.0
28	33	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person is young and likely values family and open communication, being very liberal (D11). They might see reaching out to a distant parent as a positive action, thus finding the scenario morally acceptable.	[6.0]	4.0
28	34	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person's first language is Spanish, both parents are from Guatemala, and they identify as Latino or Latina, White or Caucasian. They might value family relationships and cultural traditions, making the scenario more morally acceptable.	[6.0]	4.0
28	35	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person has a difficult relationship with their father who left their mother, and they identify as a liberal Latina female, which might influence their view on family values and communication.	[6.0]	4.0
28	36	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5.0	This person is very conservative (9 out of 9 on the scale). They may value traditional family structures and reconciliation, but the scenario might still be emotionally challenging for them.	[5.0]	6.0
28	37	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5.0	This person, being a US-born Caucasian with parents also from the US, may have been raised in a culture that values family relationships. However, their political stance leaning towards the center (5/9) might not strongly influence their view on this scenario.	[5.0]	7.0

28	39	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5.0	This person has a conservative political ideology (D11) and may value family ties, even if strained (D8).	[5.0]	7.0
28	40	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person is 44 years old, identifies as having no religion, and is very liberal. They may value communication and emotional expression, and see this action as a positive step towards healing family wounds.	[6.0]	7.0
28	41	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person's first language is Spanish, both parents were born in Mexico, and they identify as Latino or Latina. These factors may contribute to a strong family orientation and cultural values that emphasize family unity and reconciliation.	[6.0]	6.0
28	42	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5.0	This person is 70 years old and identifies as female, and they are very conservative (D11). They might value family and tradition, but their advanced age could make them more understanding of complex family dynamics (D2).	[5.0]	5.0

28	44	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person is 41, identifies as female and is of Latino/Latina descent. She considers herself slightly liberal, which may influence her view on family relationships and reconciliation.	[6.0]	6.0
28	45	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5.0	This person is young and likely values family relationships. However, they identify as liberal, which may make them more understanding of complex family dynamics.	[5.0]	4.0
28	46	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person is young, identifies as female, and is Latina. She leans very liberal, which may make her more understanding of complex family dynamics and the importance of reconciliation.	[6.0]	5.0
28	47	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		6.0	This person's younger years might have been influenced by liberal values (D11) and less traditional family structures, and as a gender non-conforming individual (D1), they might be more empathetic towards non-traditional family relationships.	[6.0]	6.0
28	48	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		5.0	This person, being a US-born Caucasian with parents also from the US, may have been raised in a culture that values family relationships. However, their self-identified moderate political views (4 on a 9-point scale) might not strongly influence their moral judgment on this scenario.	[5.0]	4.0
28	49	Kruepke	I had a bad relationship with my father and had not talked to him for years. He had left my mother. When my mother died I gathered the strength to call him and tell him that she died and that I loved him.	orig		4.0	This person has a conservative political view (D11) and both parents were born in Mexico (D8, D9). They might value family ties and traditional values, which could make them perceive the scenario as less morally acceptable.	[4.0]	4.0
35	13	Effron	Took the neighbor's newspaper	orig		2.0	This person is 45 years old, which might make them more likely to follow societal norms and rules. They also identify as a 7 on the political scale, which leans conservative and may view taking the neighbor's newspaper as a violation of property rights.	[2.0]	1.0
35	20	Effron	Took the neighbor's newspaper	orig		5.0	This person might consider taking the neighbor's newspaper as a minor offense, not affecting anyone directly. Their political leaning (D11) could be liberal (1) or moderate (5), and their age (D2) suggests a level of maturity that could influence their perspective.	[5.0]	1.0
35	28	Effron	Took the neighbor's newspaper	orig		2.0	This person is 66 years old and identifies as Gender Non-Conforming, but they classify themselves as very conservative (9/9 on the scale). This could indicate a strict adherence to rules and social norms, which may make them view taking the neighbor's newspaper as immoral.	[2.0]	1.0
35	31	Effron	Took the neighbor's newspaper	orig		4.0	This person, being 24 years old and a moderate (5 on a scale of 1 to 9), may not view taking the neighbor's newspaper as a serious offense, but rather a minor lapse in judgment.	[4.0]	4.0
35	39	Effron	Took the neighbor's newspaper	orig		2.0	This person is very conservative, so they may view taking the neighbor's newspaper as an infringement on private property, which they consider very important.	[2.0]	1.0
35	40	Effron	Took the neighbor's newspaper	orig		5.0	This person is 44 years old and identifies as male with a very liberal political view (2 out of 9). They might be more lenient towards minor actions such as taking the neighbor's newspaper, especially if they perceive it as a minor inconvenience or a victimless act.	[5.0]	2.0
35	50	Effron	Took the neighbor's newspaper	orig		5.0	This person is 37 years old and considers themselves liberal (3 out of 9), so they might be more understanding and less judgmental about minor actions like taking the neighbor's newspaper.	[5.0]	2.0
35	51	Effron	Took the neighbor's newspaper	orig		1.0	This person is very conservative (D11) and identifies as Latino or Latina (D10), which might include a cultural emphasis on respect for others' property.	[1.0]	2.0
35	52	Effron	Took the neighbor's newspaper	orig		5.0	As a young adult who identifies as very liberal, she may not view taking a newspaper as a significant offense.	[5.0]	3.0
35	53	Effron	Took the neighbor's newspaper	orig		5.0	This person is young and liberal, which could make them more accepting of minor transgressions like taking a neighbor's newspaper without asking.	[5.0]	2.0
35	54	Effron	Took the neighbor's newspaper	orig		5.0	As a young adult who identifies as very liberal, they may be more accepting of minor transgressions such as taking a neighbor's newspaper, viewing it as a minor mistake or oversight rather than a serious moral issue.	[5.0]	2.0
35	55	Effron	Took the neighbor's newspaper	orig		4.0	This person is 32 years old and considers themselves slightly liberal (4 out of 9). They might not find taking the neighbor's newspaper as a very serious offense, hence a moderate moral acceptability score.	[4.0]	2.0
35	56	Effron	Took the neighbor's newspaper	orig		5.0	This person is 31 years old and considers themselves liberal (3 out of 9). Younger people and liberals tend to be more accepting of minor property transgressions.	[5.0]	2.0
35	57	Effron	Took the neighbor's newspaper	orig		3.0	This person, being 29 years old, may not have a strong moral stance yet. They identify as having no religion (D7), which could mean they don't follow strict moral codes. On the liberal-conservative scale (D11), a 6 leans slightly conservative, which might make taking the neighbor's newspaper seem less morally acceptable.	[3.0]	3.0

35	59	Effron	Took the neighbor's newspaper	orig		5.0	As a 43-year-old person who identifies as very liberal (1 on a scale of 1-9), they are likely to have more lenient views on what is considered morally acceptable.	[5.0]	2.0
35	60	Effron	Took the neighbor's newspaper	orig		5.0	This person is 22 years old, non-religious and moderately liberal, so they might not view taking the neighbor's newspaper as a serious violation of personal rights.	[5.0]	1.0
35	61	Effron	Took the neighbor's newspaper	orig		2.0	This person is 60 years old and identifies as female, and leans conservative (7/9 on the political scale). They may view taking the neighbor's newspaper as an infringement of personal property rights, which could be seen as immoral.	[2.0]	1.0
35	62	Effron	Took the neighbor's newspaper	orig		2.0	As a 70-year-old person who identifies as very conservative (D11), she may have strong beliefs about personal property rights (D2).	[2.0]	1.0
35	63	Effron	Took the neighbor's newspaper	orig		4.0	This person, being 72 years old (D2), might have traditional values and view taking something without permission as wrong. However, their self-identified political ideology as a moderate (D11) may not strongly condemn such an action.	[4.0]	1.0
39	3	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person is young (D2) and identifies as male (D1), which may make them more likely to take action in a dangerous situation. They are also very liberal (D11) and agnostic (D7), suggesting they may be open to unconventional actions and not bound by strict religious morality.	[6.0]	7.0
39	24	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person is 26 years old and considers themselves moderately conservative (5 out of 9). Research has shown that conservatives tend to value tradition, order, and security, which might influence their view of the scenario. Actions that prioritize personal or community safety over strict adherence to rules or roles might be seen as more morally acceptable to someone who is moderately conservative.	[6.0]	7.0
39	30	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		7.0	As a Catholic (D7) and a Very Liberal individual (D11), the person is likely to value human life and community engagement, making the scenario highly moral.	[7.0]	6.0
39	38	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person's Catholic religion (D7) may encourage acts of charity and selflessness, and their conservative political views (D11) might prioritize protecting children.	[6.0]	7.0
39	46	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person is young and very liberal, which could make them more inclined to value human life over military objectives.	[6.0]	7.0
39	58	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person's Christian (non-denominational) faith and moderately conservative political views may encourage valuing human life over military objectives, leading to a higher moral acceptance score.	[6.0]	6.0
39	60	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person is 22 years old and considers themselves moderately liberal (5/9 on the political spectrum), which may make them more likely to value human life and community involvement over strict adherence to rules of engagement.	[6.0]	7.0
39	64	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	As an Atheist (D7) who identifies as Latino or Latina (D10), this person may place a high value on community and human life, making the rescue of a local child more morally acceptable.	[6.0]	7.0
39	65	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person is 25 years old and considers themselves liberal (3 out of 9), which might make them more likely to value human life and prioritize rescuing a child over firing on an enemy brigade.	[6.0]	7.0
39	66	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		7.0	As an atheist (D7) and a very liberal individual (D11), this person likely values human life and community engagement, making the rescue of a local child highly moral.	[7.0]	6.0
39	67	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This scenario aligns with the person's atheist beliefs (D7) and their moderate liberal views (D11), which may value human life over military objectives.	[6.0]	7.0
39	68	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person is Catholic (D7) and identifies as Latino or Latina (D10), and leans slightly conservative (D11), which may influence them to value human life and community over military action.	[6.0]	7.0
39	69	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6 or 7	This person is 32 years old and identifies as Very Liberal (1), which could make them more likely to value human life and prioritize helping others over harming enemies.	['6 or 7']	7.0
39	70	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		7.0	As a Catholic (D7) who identifies as slightly liberal (D11), the person may value human life and community service, making the scenario highly moral.	[7.0]	4.0
39	71	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person is young and moderate, likely valuing human life over strict adherence to rules of engagement.	[6.0]	5.0
39	72	Grizzard	Rescues a local child in danger instead of firing on an enemy brigade.	orig		6.0	This person is 20 years old, which might suggest a tendency towards idealism and less rigid views on morality. They also identify as a 5 on the political scale, indicating a moderate position that could lean towards accepting this scenario.	[6.0]	7.0
53	4	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		7.0	This person is young, very liberal, and identifies as female, which could contribute to a higher acceptance of selfless acts of bravery and a strong sense of community, often associated with more liberal views.	[7.0]	4.0
53	17	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		7.0	This person is young and very liberal, which could make them more likely to view acting heroically to save another person as a moral obligation.	[7.0]	7.0
53	20	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		6.0	This person is likely to value human life and personal action, being of middle-age, Caucasian, and moderately conservative.	[6.0]	7.0
53	29	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		6.0	This person is 30 years old and considers themselves slightly liberal (4 out of 9). They might value individual actions and bravery, leading to a higher acceptance of this scenario.	[6.0]	4.0
53	34	Mickelberg	Person X saved a man who was about to be hit by a car by jumping in front of the car and pushing him out of the way.	orig		6.0	This person's age (D2) might make them more likely to act spontaneously in a dangerous situation, and their racial identity (D10) and political views (D11) may not significantly influence their moral stance on heroic actions.	[6.0]	6.0
