id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	all_moral_scores	human_score
170	Mickelberg	Person X arrived at the airport only to discover they had left their passport at home.	orig	Forgetfulness or lack of attention while packing	-1	Mistakes happen, but responsibility for important documents is crucial.	[-1]	0.06
171	Mickelberg	Person X regularly cheats on their girlfriend when she is traveling for work.	orig	Long-distance relationship with lack of physical intimacy	-2	Seeking physical connection due to lack of intimacy in the relationship	[-2]	-3.09
172	Lotto	You have just finished doing your shopping in a big and very crowded shopping centre and you are late for an appointment on the other side of town. In your hurry to leave the car park, you misjudge a manoeuvre and your car scrapes the car next to you causing a very visible scratch on the door. It is lunch time and there are no people in the car park.After having checked that nobody has seen what happened, you continue the manoeuvre and leave the car park. You know that the damage will cost the owner a lot of money, but no one can say that you caused it.	orig	No witnesses to the accident	-2	Avoiding confrontation and potential legal consequences	[-2]	-0.98
173	Mickelberg	Person X put money in the expired parking meter of a stranger.	orig	Person X had spare change and saw the stranger struggling to find coins.	4.0	Act of kindness and empathy towards a stranger in need.	[4.0]	2.52
174	Lotto	You and another five actors are taking part in rehearsals for a stage show. The lighting technician is adjusting the spotlights and is on the catwalks several meters above. Suddenly, a criminal armed with a gun comes into the theatre and threatens to kill you and the other actors. He is standing right under the catwalk.You activate the opening of a trapdoor in the catwalks in which there is heavy scenery and other material which will fall on top of the criminal. You know that the technician will also fall, and will die, but you and the other five will be unhurt.	orig	Self-defense in a life-threatening situation	4.0	Acting to protect oneself and others from harm	[4.0]	-0.75
175	Mickelberg	Person X solved a crossword puzzle in the newspaper.	orig	Person X solved the crossword puzzle without cheating or harming anyone.	4.0	Solving puzzles for personal enjoyment and mental exercise is morally neutral.	[4.0]	0.11
176	Effron	Put a roach down another person's shirt	orig	As a prank among close friends who enjoy harmless jokes.	2.0	Intended as a light-hearted joke with no harm intended.	[2.0]	-3.04
177	Lotto	You are the fourth in a team of five mountaineers involved in a climb. The head of the team has just secured himself to the rock face when the second in the team starts to slide, pulling you, and the others, with him. You all fall for tens of metres and stop suspended above a crevasse. Your weight is too much and the rope is not going to resist for long.To lighten the load, you cut the rope which links you to the last climber. You know that he will fall into the crevasse and die, but you and the other two climbers will survive.	orig	Life-threatening situation with limited time to make a decision	3.0	Prioritizing the survival of the majority over the minority in a dire situation	[3.0]	-1.25
178	Cook	Someone participates in a non-violent white nationalist rally	orig	Individual is unaware of the true intentions of the rally organizers.	1	Lack of awareness diminishes personal responsibility.	[1]	-1.86
179	Cook	Someone refuses to stand for the pledge of allegiance at a public event	orig	Individual is exercising their right to peaceful protest.	4.0	Respecting freedom of expression and dissent.	[4.0]	-1.13
180	Kruepke	A woman at work would always bring in pictures of her dogs. One day she had to make the decision to put her dogs to sleep. So I cried with her and comforted her.	orig	Showing empathy towards a coworker experiencing loss.	4.0	Offering emotional support in a difficult situation.	[4.0]	2.49
181	Clifford	You see a man forbidding his wife to wear clothing that he has not first approved.	orig	Cultural or religious beliefs dictate strict dress codes for women.	2.0	In some cultures, modesty is highly valued, and women may willingly adhere to these standards.	[2.0]	-3.1
182	Lotto	You are a soldier in the Gulf War. An armed group has taken four civilians hostage and threatens to kill them. You have been able to discover where the hostages are being held and you must act quickly before they are killed. You have discovered that a tanker transporting oil is about to pass in front of where the hostages are being held.You shoot at the tanker so that it explodes, causing the kidnappers to leave their hideout. You know that the explosion will kill the driver, but it will make it possible to enter into action and save the four civilians.	orig	Immediate threat to civilians' lives by armed group	3.0	Sacrificing one life to save four others in imminent danger	[3.0]	-0.52
183	Effron	Helped an older man carry his luggage to his car	orig	Elderly man struggling with heavy luggage	4.0	Assisting someone in need, showing kindness and empathy	[4.0]	2.4
184	Kruepke	A friend of mine decided to move to the city where I lived. My friend didn't know anyone in the city. So I went to pick her up at the airport and drove her around the city throughout the next week so she could become familiar with the city.	orig	Helping a friend who is new to the city	4.0	Showing kindness and support to someone in need	[4.0]	2.64
185	Effron	Drove through a puddle, splashing some pedestrians	orig	Unintentional act while driving in heavy rain with poor visibility.	1.0	Limited control over splashing due to weather conditions.	[1.0]	-1.52941176
186	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig	Teenager unable to hold it due to long line for restroom.	1.0	Urgent need and lack of available facilities.	[1.0]	-3.4
187	Effron	Offered to help a neighbor fix a fence	orig	Neighbor's fence is broken and poses a safety risk.	4.0	Helping to fix the fence promotes safety and community cooperation.	[4.0]	2.53333336
188	Mickelberg	Person X burned their country's flag because they don't like their country.	orig	Person X is protesting against government corruption and human rights violations.	2.0	Burning the flag is a form of symbolic protest against the country's actions.	[2.0]	-1.37
189	Lotto	You are a lawyer who is working on an important legal case. The presiding judge in the case is someone whom you know from your university days. At the time, you were on friendly terms, but now, after many years, it seems that he hardly remembers you. You know that he has just finished a hearing and is about to leave the court.You organize it so that you meet the judge outside the court and invite him to lunch. You know that becoming friends again will be useful to you in the important case you are working on.	orig	Reconnecting with an old acquaintance for professional gain.	-2.0	Using a past relationship to potentially influence a legal case.	[-2.0]	0.12
190	Clifford	You see a man walking down a dark hallway while still wearing his sunglasses.	orig	Man is visually impaired and needs sunglasses for protection.	4.0	Wearing sunglasses indoors may be necessary for his condition.	[4.0]	-0.2
191	Mickelberg	Person X went to a friend's house to play a card game.	orig	Both friends enjoy playing card games and have free time.	4.0	Engaging in a harmless recreational activity with mutual consent.	[4.0]	0.44
192	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig	Natural disaster causing widespread flooding	4	Providing essential aid to those in need during a crisis	[4]	3.63
193	Kruepke	When I was a first grade teacher in a Spanish-speaking school, I wanted to get to know all of my children’s parents. So I made a point to make myself available at any time of day. Many of them were illiterate, so I wouldn’t just send letters home, but I would call them as well.	orig	Illiterate parents in a Spanish-speaking school	4.0	Teacher going above and beyond to communicate with parents for the benefit of the students	[4.0]	2.56
194	Grizzard	Breaks the hand of a wounded combatant to gain information.	orig	Combatant has vital information that could save lives.	2	Justified as a last resort to prevent further harm.	[2]	-1.546666667
195	Kruepke	When I first went to dance school in New York I lied about my age. There is a lot of pressure to be young in the dance industry. I was twenty and told people I was only sixteen.	orig	Pressure to be young in the dance industry	-2	The pressure to be young may have influenced the individual to lie about their age.	[-2]	-1.39
196	Mickelberg	Person X drove their car the wrong way down a one-way street.	orig	Unfamiliarity with the area and lack of proper signage.	1.0	Mistake due to lack of information.	[1.0]	-1.07
197	Lotto	You are the bodyguard for an important politician. At the end of a rally, as you are getting into the car together with three other people, the secret services inform you that there is a terrorist heading towards you at high speed in a car filled with dynamite. With the binoculars you see a car at a distance of several hundred metres.You shoot at the car coming towards you by aiming at the petrol tank. The explosion will hit a traffic policeman, who, unaware of the danger, is patrolling the area. You know that he will die, but you and the other four will be unhurt.	orig	Immediate threat to the lives of multiple individuals	3	Sacrificing one to save many others	[3]	-0.67
198	Clifford	You see a college president singing a rival school's fight song during a pep rally.	orig	Friendly rivalry between schools	3.0	Promoting sportsmanship and camaraderie	[3.0]	-1.7
199	Clifford	You see a man eating a bowl of cereal in the morning with water instead of milk.	orig	Man is lactose intolerant and cannot consume dairy products.	4.0	He is making a practical choice for his health.	[4.0]	-0.1
200	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig	Dog has a history of aggressive behavior towards humans.	3	The woman is protecting herself from potential harm.	[3]	-2.2
201	Clifford	You see a teenage girl openly staring at a disfigured woman as she walks past.	orig	Curiosity due to lack of exposure to diversity	1.0	The teenage girl may not have encountered disfigurement before and is simply curious.	[1.0]	-2.0
202	Mickelberg	Person X cared for and housed their five nieces and nephews for a year because PersonX's sister was very unwell.	orig	Family member in need of care due to illness	4	Act of compassion and familial duty	[4]	3.36
203	Effron	Made breakfast for his wife on her birthday	orig	Expressing love and appreciation for his wife on her special day.	4.0	Gestures of kindness and thoughtfulness enhance the relationship.	[4.0]	2.7636364
204	Clifford	You see a former Secretary of State publicly giving up his citizenship to the US.	orig	Serious disagreement with US policies or values.	3.0	Individual's right to renounce citizenship based on personal beliefs.	[3.0]	-2.1
205	Lotto	You are a worker in an atomic energy plant. Following an explosion, there has been a leakage of radioactivity in your work area, where there are another three people. The doors are blocked because the security system has activated, but the decontamination and communications systems have broken down. If you remain exposed to the radiation you will die in a short time.You activate the ventilation system to divert the radioactivity towards another work division. You know that there is a worker in the area who will die from the radiation, but you and the other three workers will be saved.	orig	Immediate danger of death due to radiation exposure with no other means of escape.	3.0	Sacrificing one to save four lives is a difficult decision but justifiable in extreme circumstances.	[3.0]	-1.55
206	Effron	Told a joke about a nun on a train	orig	Joking with friends in a casual setting.	2.0	Humor is subjective and context matters.	[2.0]	-0.575
207	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig	Person X is not harming anyone or anything in the park.	4.0	Enjoying nature and birds is a harmless and peaceful activity.	[4.0]	0.81
208	Effron	Ignored a neighbor's request to borrow some tools	orig	Neighbor has a history of not returning borrowed items.	3	Protecting personal property and setting boundaries.	[3]	-0.89523808
209	Lotto	You are returning from a mountain hut by chairlift with three other people, when a storm breaks out. Lightning hits the cable. The chairlift stalls and you are stuck swinging in the air at a height of tens of metres. The mechanism which fixes your chair to the cable has been seriously damaged and is starting to disintegrate.You push the person next to you off the chair to lighten the load. You know that this person will fall to their death, but you and the other two will be able to resist until help arrives.	orig	Life-threatening situation with limited options for survival	2	Prioritizing the survival of the majority over the sacrifice of one individual	[2]	-1.78
210	Kruepke	Before I was in the actor's union, I used to lie and say I was in the union anyway. When you are working as an actor doing background work, it really changes how they treat you if you are a union member. So I would pretend I was in the union.	orig	Struggling actor trying to improve treatment on set	2	Trying to level the playing field in a competitive industry	[2]	-1.18
211	Effron	Helped a neighbor move his piano	orig	Neighbor was physically unable to move the piano alone.	4.0	Assisting someone in need is a kind and compassionate act.	[4.0]	1.9636364
212	Effron	Tripped someone in the hall	orig	Accidental tripping due to crowded hallway and lack of awareness.	1.0	Unintentional harm caused by external factors.	[1.0]	-2.776
213	Mickelberg	Person X jumped off a boat to save a drowning friend even though this put PersonX's own life at risk.	orig	Friendship and loyalty	4.0	Person X values their friend's life over their own	[4.0]	3.55
214	Lotto	For some time your knee has been hurting when you walk. You therefore decided to make an appointment with an orthopaedic consultant, which has been fixed for a month’s time. Several days ago, you told a friend about your problem and he was able to organize an appointment for you much sooner than the one you fixed.You go to the appointment which your friend organized, without bothering to cancel the one you booked. You know that many patients’ problems are serious.	orig	Friend able to secure earlier appointment	-2.0	Taking advantage of friend's help without cancelling original appointment	[-2.0]	-0.32
215	Kruepke	I remember getting married when I was 17 years old. I got married just so I could get away from my mother. I certainly felt relieved to separate myself from her.	orig	Escaping an abusive or toxic family environment.	3.0	Marriage was seen as the only way to escape a harmful situation.	[3.0]	-1.15
216	Mickelberg	Person X put on a suit and wore their lucky socks in preparation for a job interview.	orig	Person X is trying to present themselves professionally and boost their confidence.	4	Preparing for a job interview is a common and acceptable practice.	[4]	0.47
217	Clifford	You see a boy setting a series of traps to kill stray cats in his neighborhood.	orig	The boy has witnessed the stray cats causing harm to his family or pets.	1.0	He may feel the need to protect his loved ones from potential harm.	[1.0]	-3.6
218	Mickelberg	Person X ordered their favorite dish from a Chinese restaurant.	orig	Person X paid for the dish and did not harm anyone in the process.	4.0	Enjoying a favorite dish from a restaurant is a personal choice and supports local businesses.	[4.0]	0.22
219	Effron	Volunteered his time as a big brother to a fatherless child	orig	Child is in need of a positive male role model.	4.0	Providing mentorship and support to a fatherless child can have a positive impact on their development.	[4.0]	3.31851848
220	Effron	Worked on a campaign to release prisoners of war	orig	Prisoners are innocent civilians held unjustly in war.	4.0	Releasing them promotes justice and human rights.	[4.0]	3.0588236
221	Clifford	You see a girl ignoring her father's orders by taking the car after her curfew.	orig	Emergency situation requiring immediate action	4.0	The girl needed to rush to the hospital to help a friend in need	[4.0]	-2.5
222	Effron	Sells drugs to high school sudents	orig	Selling drugs to minors for profit.	-4	Exploiting vulnerable individuals for personal gain.	[-4]	-3.432
223	Kruepke	When my first husband and I split up, I was seventeen years old with a six-month-old baby and working in a grocery store. Sometimes I would just take things I needed. I remember taking cans of tuna, milk and loaves of bread.	orig	Desperate financial situation with a young child to care for.	3	Taking necessities to survive when unable to afford them.	[3]	-0.87
224	Mickelberg	Person X was unable to fix the dripping faucet so they had to call the plumber.	orig	Lack of plumbing knowledge and skills	4.0	Calling a professional for help is a responsible and practical decision.	[4.0]	0.38
225	Kruepke	My friends and I were going to the movies and I was taking this guy with me in my car. He was being a jerk about my driving so I decided to go really fast and drive recklessly. It got to the point where he told me to stop the car so he could get out.	orig	Feeling disrespected by passenger's comments on driving	-2	Reacting impulsively to assert control and set boundaries	[-2]	-1.52
226	Clifford	You see a mother forcing her daughter to enroll as a pre-med student in college.	orig	Mother believes being a doctor is the only path to success for her daughter.	2.0	Mother's intentions are based on her perception of success and stability for her daughter.	[2.0]	-2.3
227	Effron	Smiled and greeted people while walking down the street	orig	People reciprocate the smile and greeting positively.	4.0	Promotes positive social interactions and creates a friendly atmosphere.	[4.0]	1.90769232
228	Effron	Was arrested on suspicion of child beating	orig	Parent disciplining child with physical force in a moment of anger.	-2	Physical discipline can be harmful and ineffective, but the intention may not be malicious.	[-2]	-2.92
229	Clifford	You see a woman using a fork to eat a bowl of vanilla ice cream and marshmallows.	orig	Casual dessert consumption at home	3.0	Personal preference and enjoyment, no harm caused	[3.0]	-0.1
230	Lotto	You are on board a ship which is sinking. You are heading for the deck where the lifeboats are together with seven other people. You and another person have just crossed through a watertight door when it starts to close quickly. The other six people are behind the door, too far away to be able to pass through it in time.You knock the person next to you unconscious and use his body to block the door open. You know that this person will be crushed to death, but the other six will have time to save themselves.	orig	Immediate danger of sinking ship with limited time and resources for survival	3.0	Sacrificing one to save six others is a utilitarian approach in a life-threatening situation	[3.0]	-1.43
231	Effron	Gave his seat to someone on the crowded bus	orig	Elderly, pregnant, or disabled person standing	4.0	Showing empathy and consideration for those in need	[4.0]	2.64242424
232	Effron	Told the owner of a store that she gave him too much change	orig	Accidentally received excess change from the cashier.	4.0	Acting honestly and returning the extra money to the rightful owner.	[4.0]	2.75789472
233	Kruepke	I used to work for the federal government. I used a calculator from work at home for some audits. When I left government services, I kept the calculator.	orig	Unintentional retention of government property	1.0	The individual may have forgotten to return the calculator or thought it was insignificant.	[1.0]	-0.84
234	Clifford	You see a judge taking on a criminal case although he is friends with the defendant.	orig	The judge is unaware of the friendship between him and the defendant.	3	The judge's impartiality is not compromised.	[3]	-3.1
235	Effron	Translated menu items for a foreigner in a restaurant	orig	Foreigner unable to understand local language	4.0	Assisting in understanding menu options promotes inclusivity and customer satisfaction	[4.0]	2.24516128
236	Mickelberg	Person X bribed a landlord to be the first to get their apartment repainted.	orig	Person X had been waiting a long time for the apartment to be repainted.	2.0	The desire for a fresh coat of paint after a long wait may justify the bribe.	[2.0]	-1.51
237	Lotto	You are in charge of the division of a factory where wood panels are made. Because of a malfunction in one of the main machines, three workers have been caught up in a roller which is pulling them quickly into a very large press. The emergency system which blocks the machine has not activated and time is running out.You push the worker next to you into the cogs of the machine which operates the press to block the system. You know that this worker will die crushed, but the other three workers will be unhurt.	orig	Immediate danger to three workers caught in a malfunctioning machine.	4.0	Sacrificing one to save three lives in a life-threatening situation.	[4.0]	-1.63
238	Lotto	You have taken your DVD player to be repaired at the shopping centre where you bought it. The technician told you it would cost €100 to repair. Some days later, passing by an electronics shop, you see a new and slightly better DVD reader in the window on sale for €120.You think for a bit and decide to buy the new DVD player, knowing well that the other one has already been repaired. You did not leave any contact details, and you will not go there again.	orig	Choosing to buy a new DVD player instead of repairing the old one	2.0	The decision was based on cost and convenience, with no intention to deceive or harm anyone.	[2.0]	-0.29
239	Effron	Allowed an evicted friend to stay with him temporarily	orig	Friend facing homelessness due to unforeseen circumstances.	4.0	Showing compassion and providing temporary support in a time of need.	[4.0]	2.125
240	Kruepke	One summer I had a job on the beach picking up trash. I found a wallet on the beach and it had $60 in it. So I picked it up and turned it in to my supervisor.	orig	Finding a wallet with money on the beach	4.0	Returning the wallet to the rightful owner shows honesty and integrity.	[4.0]	2.89
241	Clifford	You see a man turn his back and walk away while his boss questions his work.	orig	Employee feeling overwhelmed or unfairly criticized.	2.0	Employee may need a break or feel mistreated.	[2.0]	-2.1
242	Kruepke	I was on vacation and rented a car. I paid for the parking fee and the guy gave me the wrong change back. I knew he gave me too much but I kept it anyway.	orig	Unintentional mistake by the parking attendant	1.0	Keeping the extra change may not be seen as highly immoral in this case.	[1.0]	-1.74
243	Mickelberg	Person X closed the elevator door before an elderly neighbor could get in.	orig	Person X was in a rush to get to an important meeting.	-2.0	X prioritized their work commitment over helping the elderly neighbor.	[-2.0]	-2.08
244	Kruepke	I lent my friend a large amount of money to get his car out of impound. He said he would pay me back, but then his wife showed up after several years. She took him for all his money, even the money he set aside for me, and he was embarrassed to tell me.	orig	Friend's unforeseen financial hardship due to spouse's actions	3	Friend's inability to repay due to extenuating circumstances beyond his control	[3]	-0.86
245	Mickelberg	Person X told a coworker that PersonX's brother was HIV-positive, a secret that their brother had told them in confidence.	orig	Person X felt overwhelmed and needed support.	2	Person X may have shared to seek advice or emotional support.	[2]	-2.78
246	Kruepke	I took my sister's ring that was given to her by our father's aunt. I had never met our fatherÍs aunt but my sister spent some time with her. I took the ring because I didn't think that my sister deserved it.	orig	Jealousy towards sister for receiving attention from father's aunt	-3.0	Taking the ring out of envy and feeling undeserving	[-3.0]	-2.72
247	Mickelberg	Person X failed their driver's license test for the fourth time.	orig	Person X did not adequately prepare for the test despite multiple attempts.	-2	Lack of preparation shows irresponsibility and disregard for safety.	[-2]	-0.07
248	Effron	Stole Halloween candy	orig	Child stole candy due to extreme hunger and lack of access to food.	3.0	Desperate circumstances led to the theft, highlighting a need for support.	[3.0]	-1.88571432
249	Mickelberg	Person X took their nephew to the fair and bought some cotton candy.	orig	Person X wanted to create a fun and memorable experience for their nephew.	3.0	Buying cotton candy at the fair is a common treat for children and shows care for the nephew's enjoyment.	[3.0]	1.59
250	Kruepke	One night I was going out late and I didn't want my son to know about it. I was a single mom and at that point in time he always seemed to want to act like the parent. So I snuck out of the house to go out.	orig	Single mom feeling overwhelmed by son's parental role	2	Seeking personal time and independence	[2]	-1.25
251	Mickelberg	Person X helped paint their neighbor's house even though it was PersonX's birthday.	orig	Neighbor was in need and had no one else to help.	4.0	Selflessly sacrificing personal celebration for the benefit of others.	[4.0]	2.78
252	Kruepke	A few years ago I was living alone. I had an enormous stereo system in my apartment and I used to turn it up very loud. One night I was drunk and turned it up to its maximum volume.	orig	Being drunk and alone in an apartment with a loud stereo system.	-3.0	The individual's impaired judgment and lack of consideration for neighbors make it morally unacceptable.	[-3.0]	-1.05
253	Cook	Someone makes a post on Facebook about how people with disabilities are a drain on society	orig	Ignorance and lack of exposure to individuals with disabilities	-3.0	Lack of understanding leads to harmful stereotypes and discrimination	[-3.0]	-2.61
254	Effron	Shoved a man who was passing out leaflets	orig	The man was aggressively pushing his beliefs onto unwilling passersby.	3.0	Self-defense against unwanted intrusion and harassment.	[3.0]	-2.824
255	Effron	Circulated a petition in support of equal pay for women	orig	Widespread gender pay gap in the workplace.	4	Advocating for equal pay is a basic human rights issue.	[4]	1.88888896
256	Clifford	You see a referee intentionally making bad calls that help his favored team win.	orig	Referee is biased towards favored team due to personal connections or incentives.	-4.0	The referee is abusing their position of power for personal gain, compromising fairness and integrity.	[-4.0]	-3.0
257	Effron	Gave someone directions	orig	Helping a lost person find their way	4.0	Assisting someone in need without expecting anything in return	[4.0]	1.83529416
258	Mickelberg	Person X volunteers to teach English to newly arrived immigrants.	orig	Immigrants lack access to English education.	4	Empowering immigrants with language skills for integration and success.	[4]	2.73
259	Clifford	You see a woman clearly avoiding sitting next to an obese woman on the bus.	orig	Assuming the woman is avoiding due to personal space concerns.	2.0	Personal space is a valid reason for avoiding sitting next to someone.	[2.0]	-2.0
260	Mickelberg	Person X found a wallet containing $1000 and returned it to its rightful owner.	orig	Wallet containing $1000 found and returned to rightful owner	4.0	Act of honesty and integrity, benefiting the owner	[4.0]	3.55
261	Clifford	You see a boss ordering an employee to revoke his citizenship in his home country.	orig	Employee is a spy for a hostile foreign government.	3.0	Revoking citizenship may be necessary for national security.	[3.0]	-3.3
262	Kruepke	I have cheated pretty much all of my life. The most recent time was because I was in a long distance relationship. There were so many opportunities to cheat that I just gave into the temptation.	orig	Long distance relationship with many opportunities to cheat	-3.0	Lack of physical intimacy and temptation led to cheating	[-3.0]	-2.81
263	Lotto	You are travelling on the motorway with two other people, one of whom is driving. You are in the right-hand lane. Suddenly, the driver collapses onto the steering wheel and the car starts to gather speed. The truck in front of you brakes and the impact is unavoidable. To your right you notice a lay-by where there is a road worker.You swerve immediately over to the lay-by to avoid the truck. You know that the worker will be hit and killed, but you and the other two people in the car will be unhurt.	orig	Immediate danger due to driver collapsing	3.0	Choosing to save multiple lives over one in a split-second decision	[3.0]	-1.06
264	Effron	Tried to involve a shy friend in social activities	orig	Friend is shy and may benefit from social interaction.	4.0	Trying to help a friend overcome shyness and build confidence.	[4.0]	1.75483872
265	Clifford	You see a teenager at a cafeteria forcing a younger student to pay for her lunch.	orig	Teenager is from a low-income family and cannot afford lunch.	-1	The teenager may be acting out of desperation due to financial constraints.	[-1]	-3.0
266	Effron	Turned in someone else's project under his own name	orig	Pressure to excel academically or fear of failure.	-3	Desperation to maintain grades or avoid consequences.	[-3]	-2.88
267	Grizzard	Offers food and water to a wounded enemy combatant.	orig	Enemy combatant is incapacitated and poses no immediate threat.	4.0	Showing compassion and humanity even in times of conflict.	[4.0]	2.826666667
268	Mickelberg	Person X tears out the last pages of library books to annoy future borrowers.	orig	Person X has a personal vendetta against the library or its patrons.	-4.0	Intentionally damaging public property out of spite is highly immoral.	[-4.0]	-2.54
269	Clifford	You see a man laughing at a disabled co-worker while at an office softball game.	orig	The man is unaware of the co-worker's disability.	2.0	Lack of awareness can lead to unintentional actions.	[2.0]	-3.5
270	Clifford	You see a woman watching a game on television in black-and-white instead of color.	orig	Woman cannot afford a color TV or lives in an area with limited access to color TV.	3.0	Watching TV in black-and-white is a result of financial constraints or lack of resources.	[3.0]	-0.1
271	Lotto	You have often talked with your friends about making a delicious cake which is an old family tradition. You have finally decided to give them a surprise and have invited them to come round after dinner. In the afternoon, you get down to work on the recipe and realise that you do not have any dark chocolate which is what gives this cake its very particular taste.You use milk chocolate which you already have, so you do not have to go out again. You know that your friends do not know the recipe and will not realise.	orig	Using milk chocolate instead of dark chocolate due to lack of ingredients.	2.0	The friends are unaware of the recipe change and the taste difference is minimal.	[2.0]	2.68
