scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	all_moral_scores	human_score
5	10	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5	As a Catholic, the person may be influenced by the moral principle of sacrificing one for the greater good. Their moderate political stance (5) suggests a balance between individual and collective well-being.	[5]	4.0
5	11	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6	As a self-identified Very Liberal person, they prioritize the greater good and are more likely to accept sacrificing one life to save four.	[6]	6.0
5	12	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5	As a self-identified liberal (score 3), this person may prioritize the greater good and accept the sacrifice of one life to save four others.	[5]	6.0
5	13	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5	As a Catholic, the person may prioritize the greater good and sacrifice one life to save four. Their conservative leaning (7) may also influence their decision to prioritize the majority's safety.	[5]	4.0
5	14	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6	As a 35-year-old with a university education, this person may prioritize rational decision-making and weigh the greater good, leading them to find this scenario morally acceptable.	[6]	1.0
5	15	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6.0	As a self-identified Very Liberal individual, this person is more likely to prioritize the greater good and sacrifice one life to save four others.	[6.0]	4.0
5	16	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5	As a moderate (5 on the liberal-conservative scale), this person may prioritize pragmatic solutions over strict moral principles, leading to a higher moral acceptability score.	[5]	4.0
5	17	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		6	As a Very Liberal individual, this person is likely to prioritize the greater good and sacrifice one life to save four, considering it a morally justifiable decision.	[6]	4.0
5	18	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5	As a moderate individual (4 on the liberal-conservative scale), this person may prioritize the greater good, sacrificing one life to save four.	[5]	5.0
5	19	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	orig		5	As a Catholic, the person may prioritize the greater good and sacrifice one life to save four. Their moderate liberal stance may also influence their decision to prioritize the majority's well-being.	[5]	4.0
5	0	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a moderate individual (4 on the liberal-conservative scale), this person may prioritize the greater good, sacrificing one life to save four, considering it a morally justifiable decision.	[5]	6.0
5	1	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a self-identified liberal (score 3), this person may prioritize the greater good and accept the sacrifice of one life to save four others.	[5]	4.0
5	2	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	6.0	As a Very Liberal person, they prioritize the greater good and are more likely to accept sacrificing one life to save four.	[6.0]	4.0
5	3	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	6	As a self-identified Very Liberal individual, this person is more likely to prioritize the greater good and sacrifice one life to save four others.	[6]	4.0
5	4	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	6.0	As a very liberal person, they prioritize the greater good and are more likely to accept sacrificing one life to save four.	[6.0]	4.0
5	5	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	6	As a self-identified Very Liberal individual, this person is likely to prioritize the greater good and sacrifice one life to save four, considering it a morally justifiable decision.	[6]	5.0
5	6	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a Catholic and self-identified liberal, this person may prioritize the greater good and saving more lives, even if it means sacrificing one person.	[5]	5.0
5	7	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a moderately liberal person, they prioritize the greater good and are more likely to accept a utilitarian solution, sacrificing one life to save four.	[5]	3.0
5	8	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a Catholic, the person may be influenced by the moral principle of sacrificing one life to save many. Their conservative leaning (7) may also lead them to prioritize the greater good.	[5]	5.0
5	9	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a Catholic, the person may be influenced by the moral principle of sacrificing one life to save many. Their moderate conservative stance (6) may also lead them to prioritize the greater good.	[5]	4.0
5	10	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a Catholic, the person may be influenced by the moral principle of sacrificing one life to save many. Their moderate political stance (5) suggests a balance between individual and collective well-being.	[5]	4.0
5	11	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	6	As a self-identified Very Liberal person, they prioritize the greater good and are more likely to accept sacrificing one life to save four.	[6]	6.0
5	12	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a self-identified liberal (score 3), this person may prioritize the greater good and accept the sacrifice of one life to save four others.	[5]	6.0
5	13	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a Catholic, the person may prioritize the greater good and sacrifice one life to save four. Their conservative leaning (7) may also influence their decision to take action in a crisis.	[5]	4.0
5	15	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	6	As a self-identified Very Liberal individual, this person is more likely to prioritize the greater good and sacrifice one life to save four others.	[6]	3.0
5	16	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5.0	As a moderate (5 on the liberal-conservative scale), the person may prioritize saving the greater number of lives, even if it means sacrificing one person.	[5.0]	4.0
5	17	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	6	As a Very Liberal individual, this person is likely to prioritize the greater good and sacrifice one life to save four, considering it a morally justifiable decision.	[6]	4.0
5	18	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a Catholic, the person may be influenced by the moral principle of sacrificing one life to save many. Their moderate political stance (4) suggests a balance between individual and collective well-being.	[5]	5.0
5	19	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C1	The safety officer is the only person available to take action	5	As a Catholic, the person may prioritize saving the greater number of lives, and their moderate liberal stance may lead them to accept the moral compromise.	[5]	3.0
5	0	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a moderate individual (4 on the liberal-conservative scale), this person may prioritize the greater good, accepting the sacrifice of one to save four.	[5]	5.0
5	1	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a self-identified liberal (score 3), this person may prioritize the greater good and accept the sacrifice of one person to save four others.	[5]	3.0
5	2	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a Very Liberal person, they prioritize the greater good and may be more willing to sacrifice one life to save four others.	[5]	4.0
5	3	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	6	As a self-identified Very Liberal individual, this person is more likely to prioritize the greater good and sacrifice one life to save four others.	[6]	3.0
5	4	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	6.0	As a very liberal person, they prioritize the greater good and are more likely to accept sacrificing one life to save four.	[6.0]	1.0
5	5	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	6	As a self-identified Very Liberal individual, this person is likely to prioritize the greater good and sacrifice one life to save four, considering it a morally justifiable decision.	[6]	5.0
5	6	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a Catholic and self-identified liberal, this person may prioritize the greater good and saving more lives, even if it means sacrificing one person.	[5]	5.0
5	7	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	6.0	As a self-identified liberal (score 3), this person is more likely to prioritize the greater good and sacrifice one life to save four.	[6.0]	2.0
5	8	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a Catholic, the person may be influenced by the moral principle of sacrificing one for the greater good. Their conservative leaning (7) may also lead them to prioritize the lives of the four over the one.	[5]	4.0
5	9	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a Catholic, the person may be influenced by the moral principle of sacrificing one life to save many. Their moderate conservative stance (6) may also lead them to prioritize the greater good.	[5]	4.0
5	10	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a Catholic, the person may be influenced by the moral principle of sacrificing one life to save many. Their moderate political stance (5) suggests a balance between individual and collective well-being.	[5]	4.0
5	11	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	6	As a self-identified Very Liberal person, they prioritize the greater good and are more likely to accept sacrificing one life to save four.	[6]	2.0
5	12	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a self-identified liberal (score 3), this person may prioritize the greater good and accept the sacrifice of one person to save four others.	[5]	6.0
5	13	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a Catholic, the person may prioritize the value of human life and consider sacrificing one person to save four as morally justifiable. Their conservative leaning (7) may also influence their decision.	[5]	4.0
5	15	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	6.0	As a self-identified Very Liberal individual, this person is more likely to prioritize the greater good and sacrifice one life to save four others.	[6.0]	3.0
5	16	Lotto	You are the safety officer in charge of a fun park. One of the metal arms of the ferris wheel suddenly breaks because of a structural defect. Four people are stranded in a cabin 80 metres up in the air. Another person is in a cabin just a few metres from ground level and is able to get off alone. The whole structure is falling down.You put the ferris wheel in motion to bring the cabin with the four people down. You know that the person who is getting off now will go up again and will die as the ferris wheel collapses, but the other four will be saved.	C2	There are other safety officers available to take action	5	As a moderate (5 on the liberal-conservative scale), this person may prioritize pragmatic solutions over strict moral principles, leading to a higher moral acceptability score.	[5]	4.0
